iter	Logloss
515	0.1942841339
516	0.1940972161
517	0.1938058372
518	0.1934656296
519	0.1932695091
520	0.1929131471
521	0.1926782453
522	0.1923433796
523	0.1919384629
524	0.19179309
525	0.191632534
526	0.1914177231
527	0.1912847861
528	0.1910288591
529	0.1907747474
530	0.1904632812
531	0.1902565822
532	0.1901307301
533	0.1898905851
534	0.1895508274
535	0.1893744296
536	0.1891782412
537	0.188913389
538	0.1886094288
539	0.1884711948
540	0.1882747814
541	0.1878071801
542	0.1875440859
543	0.1874111019
544	0.1872353319
545	0.1870919278
546	0.1868166462
547	0.1865311422
548	0.1862668706
549	0.1861170447
550	0.185911394
551	0.1856192859
552	0.1851277653
553	0.1848808181
554	0.1847210214
555	0.1844107325
556	0.1843118248
557	0.1841267071
558	0.1839147377
559	0.1837828896
560	0.1830622863
561	0.1828461552
562	0.1826548576
563	0.1823902515
564	0.1818301278
565	0.1816069222
566	0.1814183771
567	0.1811261056
568	0.1809627328
569	0.1806232031
570	0.1804787645
571	0.1802783301
572	0.1799963093
573	0.1797651264
574	0.1795949849
575	0.1791562721
576	0.1790090495
577	0.1787893103
578	0.1785168086
579	0.1783959037
580	0.1779478081
581	0.1777853772
582	0.17760137
583	0.1774480363
584	0.1770954604
585	0.1768168896
586	0.1766636455
587	0.1764312917
588	0.1757989086
589	0.1755817563
590	0.1750142224
591	0.174929011
592	0.1748228719
593	0.1745407731
594	0.1741131168
595	0.1738934329
596	0.1737104753
597	0.1734880434
598	0.1733388566
599	0.1732273784
600	0.1729737982
601	0.1726489001
602	0.172243491
603	0.1720036313
604	0.1716597496
605	0.1714681348
606	0.1712339042
607	0.1711103638
608	0.1709571622
609	0.1707202971
610	0.1704693795
611	0.1698382138
612	0.1694540273
613	0.1690366423
614	0.1687132748
615	0.1685998143
616	0.168431539
617	0.168227964
618	0.1676462972
619	0.1674567811
620	0.1671350521
621	0.1670173912
622	0.1667526947
623	0.1665044156
624	0.1659682212
625	0.1657712202
626	0.1655547996
627	0.1654093824
628	0.1650477139
629	0.1647513704
630	0.1645873296
631	0.1643742809
632	0.16423339
633	0.1639989225
634	0.1639237141
635	0.1637680221
636	0.1635528458
637	0.1633802989
638	0.1631987789
639	0.1629931716
640	0.1628350317
641	0.1626622971
642	0.1624046827
643	0.1622957275
644	0.1619070074
645	0.1617386687
646	0.1615474919
647	0.1613733733
648	0.1608837875
649	0.1606889182
650	0.1605877544
651	0.1603186263
652	0.160155478
653	0.1600547539
654	0.1599740676
655	0.1598341227
656	0.159694902
657	0.1595640944
658	0.1594089251
659	0.1592015976
660	0.1590021298
661	0.1587901299
662	0.1586550413
663	0.1584820255
664	0.1583626682
665	0.1582334747
666	0.1580954915
667	0.1579031577
668	0.1577855639
669	0.157529509
670	0.157268467
671	0.1570485059
672	0.1566307634
673	0.1565038732
674	0.1563440679
675	0.156247297
676	0.1560497822
677	0.1559308157
678	0.1557199931
679	0.1556300462
680	0.1554199761
681	0.1552418931
682	0.1551176362
683	0.1549472432
684	0.1548027378
685	0.1547372385
686	0.154530276
687	0.1543429748
688	0.1542380514
689	0.1541350497
690	0.1537868007
691	0.1536850086
692	0.1534920664
693	0.153353571
694	0.1532460214
695	0.1531480605
696	0.1530849792
697	0.1529031563
698	0.1527656186
699	0.1525846144
700	0.1524722773
701	0.1520780879
702	0.1518869018
703	0.1516848448
704	0.1515772511
705	0.1514224589
706	0.1513543874
707	0.1511748376
708	0.151001213
709	0.150893188
710	0.150799241
711	0.1506810748
712	0.1505847973
713	0.1504849371
714	0.1504084271
715	0.1503174806
716	0.1501568708
717	0.1500133631
718	0.1499028918
719	0.1497759167
720	0.1496515032
721	0.149590944
722	0.1494896621
723	0.1494314462
724	0.1492463454
725	0.1490777402
726	0.1489041097
727	0.1487522931
728	0.148650676
729	0.1485368169
730	0.1483955676
731	0.1481796337
732	0.1477852602
733	0.1476709642
734	0.1475839925
735	0.147214808
736	0.147161724
737	0.1467900166
738	0.1466118198
739	0.1463216441
740	0.1459605463
741	0.145614613
742	0.1454186622
743	0.1453472118
744	0.1452000596
745	0.145001462
746	0.1448350999
747	0.1447148383
748	0.1444955811
749	0.1441539063
750	0.1438034552
751	0.1434523576
752	0.1433036102
753	0.1431319158
754	0.1428127938
755	0.1427607655
756	0.1425763453
757	0.1424421357
758	0.1423390732
759	0.1422102532
760	0.1421272743
761	0.1420440141
762	0.1419289379
763	0.1417818927
764	0.1417077223
765	0.1415691503
766	0.1411917733
767	0.1408635897
768	0.140682294
769	0.140590922
770	0.1404421034
771	0.1402995005
772	0.1401795052
773	0.1401090459
774	0.1400066978
775	0.1398788986
776	0.1397266705
777	0.1396563897
778	0.1393664712
779	0.1390451077
780	0.138830743
781	0.1386419446
782	0.1384736291
783	0.1383253149
784	0.138214636
785	0.1377970179
786	0.137711365
787	0.137498962
788	0.1371306073
789	0.1368541996
790	0.1366140281
791	0.1365087061
792	0.1363784294
793	0.1361743639
794	0.1360743158
795	0.1357263497
796	0.1355984429
797	0.1354987496
798	0.135419409
799	0.1353342361
800	0.135183877
801	0.1350981612
802	0.1349233613
803	0.1347874899
804	0.1345551204
805	0.1344755349
806	0.1343177933
807	0.1342233815
808	0.1340206473
809	0.1339599495
810	0.1338385749
811	0.1337691136
812	0.1336883989
813	0.1332906397
814	0.1329647075
815	0.1327111286
816	0.1325842165
817	0.1323598322
818	0.13222259
819	0.1321102992
820	0.1320186669
821	0.1318798465
822	0.1315236399
823	0.1314176527
824	0.1312304045
825	0.1311758664
826	0.1309201126
827	0.1307661355
828	0.1306150461
829	0.1305437729
830	0.1304588602
831	0.1301966944
832	0.1299699361
833	0.1297165266
834	0.1296501839
835	0.1294634075
836	0.1292492857
837	0.1290271042
838	0.128957063
839	0.1288579439
840	0.128810576
841	0.1286345556
842	0.1285790826
843	0.1284643251
844	0.128096173
845	0.1279737749
846	0.1279135352
847	0.1277564615
848	0.127672144
849	0.1275629344
850	0.1273770404
851	0.1272848203
852	0.1271188406
853	0.1268696012
854	0.1267988476
855	0.1267040848
856	0.126434212
857	0.1263689553
858	0.1260510736
859	0.1259496523
860	0.125867884
861	0.1257937832
862	0.1256657277
863	0.1255815687
864	0.1255157334
865	0.1252955868
866	0.1251940494
867	0.1250810109
868	0.125019176
869	0.1247675907
870	0.124688004
871	0.1246112543
872	0.1244809344
873	0.1243967263
874	0.1243322285
875	0.124228568
876	0.1241235301
877	0.1239524659
878	0.1238024261
879	0.1237208091
880	0.1235451285
881	0.1234186597
882	0.1232879162
883	0.1232002023
884	0.1230707925
885	0.1229781396
886	0.1228696781
887	0.1227973314
888	0.1227118149
889	0.1224912937
890	0.1224211628
891	0.1223558117
892	0.1221606463
893	0.1220817593
894	0.1220046158
895	0.1219389993
896	0.1218417756
897	0.1215531007
898	0.1213976305
899	0.1211883273
900	0.1210326164
901	0.1208905875
902	0.1207434177
903	0.1205412123
904	0.1204752723
905	0.1203200501
906	0.1202171239
907	0.1201131662
908	0.1199331396
909	0.1198506563
910	0.1197579934
911	0.1196167157
912	0.1194620748
913	0.119226772
914	0.1191621073
915	0.1189414368
916	0.1188649426
917	0.118769768
918	0.1185605934
919	0.1184502755
920	0.1183540575
921	0.1180867222
922	0.1179239941
923	0.1177930366
924	0.1175278855
925	0.1174595486
926	0.1171049134
927	0.1169347489
928	0.1168025961
929	0.1167579383
930	0.1166221857
931	0.1164963672
932	0.1164256796
933	0.1163827494
934	0.1162059597
935	0.1159833229
936	0.1158552351
937	0.115760978
938	0.1156709507
939	0.1155916366
940	0.1154577263
941	0.1151152022
942	0.1148595047
943	0.1145556743
944	0.1143233776
945	0.1142278251
946	0.1139629182
947	0.1138782943
948	0.1137906319
949	0.1135056848
950	0.1133833065
951	0.1132183627
952	0.113053687
953	0.1129371574
954	0.1128244483
955	0.1127489078
956	0.1126931867
957	0.1125099712
958	0.1122985357
959	0.1121426955
960	0.1120848655
961	0.1120173817
962	0.1119312094
963	0.1117448918
964	0.111569709
965	0.1114918536
966	0.1113770115
967	0.1112841984
968	0.1112275504
969	0.1111394189
970	0.1110752871
971	0.1110192637
972	0.1109597224
973	0.1106688955
974	0.1105177032
975	0.1104408117
976	0.1103310019
977	0.1102716107
978	0.110200843
979	0.1101508519
980	0.1101050171
981	0.1100291518
982	0.1099221454
983	0.1098741782
984	0.1095603547
985	0.1093251575
986	0.1092780015
987	0.1091198362
988	0.1089371944
989	0.1088220405
990	0.1087275377
991	0.10867337
992	0.108539902
993	0.1083200034
994	0.1082304421
995	0.1081319654
996	0.1080826246
997	0.1080162063
998	0.1079433843
999	0.1078916889
